"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC19A3",6.27920512820513,7.61930232558139,1.28992634251689,0.204197311406616,0.402584876007712,-4.52287812308384
"ARL3",65.8589743589745,377.455813953488,1.28973473953868,0.204263228317114,0.40267463526,-4.5229575743814
"CCDC3",102.654897435897,100.220465116279,1.28965845873635,0.204289475561586,0.402686181541647,-4.52298920259704
"LOC651721",14.6918461538461,15.0762790697674,1.28944511731429,0.204362897105563,0.402790704085605,-4.52307765143448
"C14orf177",1.1554358974359,3.7753488372093,1.28935087564525,0.204395336751264,0.402814440225597,-4.52311671885838
"CCL26",4.34623076923077,7.18302325581395,1.28902316281601,0.204508171509724,0.402996595404664,-4.52325255124034
"LOC286382",3.20307692307692,6.35162790697674,1.28891875043476,0.204544131583219,0.402999442878575,-4.52329582239012
"NECAB3",-13.4800512820513,35.9106976744186,-1.28890046791997,0.204550428650303,0.402999442878575,-4.52330339881555
"VWC2",1.23651282051282,4.46883720930233,1.28880768588546,0.204582387923004,0.403022202403132,-4.52334184701471
"LUZP4",3.65051282051282,6.86302325581395,1.28874003441416,0.204605693210016,0.403027910951986,-4.52336987977083
"RAGE",4479.39743589744,5683.93023255814,1.28857873888201,0.204661266055993,0.403097171969663,-4.5234367106643
"PITPNM3",-2.04253846153846,9.66651162790698,-1.28839948250739,0.204723040485799,0.403178632484449,-4.52351097486615
"WDR49",5.8518717948718,7.54116279069767,1.2880777122967,0.204833962565838,0.403286108700074,-4.52364425859587
"NXN",11.5225641025641,12.5697674418605,1.2880119194592,0.204856648545697,0.403286108700074,-4.5236715077465
"ZNF271",6.13202564102563,18.0004651162791,1.28801061685626,0.204857097714372,0.403286108700074,-4.52367204722799
"POMZP3",35.3282051282052,231.986046511628,1.28800424094346,0.204859296292427,0.403286108700074,-4.52367468784692
"NPAT",-6.74246153846154,16.1644186046512,-1.28773909381416,0.204950741559452,0.403334102590848,-4.52378448988123
"KLC3",-5.65307692307696,46.3790697674419,-1.2877232523159,0.204956206028079,0.403334102590848,-4.5237910494971
"LOC642826",-79.5912820512821,332.855813953488,-1.28769696846977,0.204965272789738,0.403334102590848,-4.52380193290427
"XKRY2",1.41233333333333,4.2953488372093,1.28769669232483,0.204965368049104,0.403334102590848,-4.52380204724715
"TBR1",10.4831794871795,11.14,1.28746510663209,0.205045267936576,0.403413271680339,-4.52389793203107
"KLK12",-78.0370512820513,41.3309302325581,-1.28746166924209,0.205046454054749,0.403413271680339,-4.52389935512059
"VWA5B2",15.1705128205128,86.0302325581395,1.28709618118886,0.205172600177084,0.403584833849498,-4.52405064934326
"ZNF222",2.66764102564103,8.05883720930233,1.28709060011779,0.205174526905107,0.403584833849498,-4.52405295934407
"CCDC90A",8.85448717948717,25.1613953488372,1.28668828137512,0.205313453500807,0.4038178859862,-4.52421945574056
"CLRN3",9.7965641025641,10.2655813953488,1.28612329303576,0.205508671914618,0.404134458479118,-4.52445319502234
"KCNQ3",17.0416923076923,33.4918604651163,1.28610401402182,0.205515335789447,0.404134458479118,-4.52446116929394
"JMJD2C",12.284641025641,20.3283720930233,1.28596675307151,0.205562785336504,0.404156926109208,-4.52451794076624
"NOTUM",-5.49535897435896,23.8737209302326,-1.28595256443759,0.205567690656083,0.404156926109208,-4.52452380891935
"PDCD1",-3.69266666666667,6.89372093023256,-1.28579587417639,0.205621867752087,0.404170280911065,-4.52458860932026
"NIT2",-31.2224102564103,114.04,-1.28575711790627,0.205635269746704,0.404170280911065,-4.52460463619625
"LOC100129572",3.55128205128205,5.72302325581395,1.28568620711572,0.205659792540633,0.404170280911065,-4.52463395883675
"ACE2",717.345333333333,528.273488372093,1.28562487025597,0.205681006196705,0.404170280911065,-4.52465932138031
"LGALS2",89.6183589743589,83.6767441860465,1.28557278272172,0.20569902222154,0.404170280911065,-4.52468085853653
"MRPS26",54.5017948717946,252.986046511628,1.28557099859997,0.205699639334226,0.404170280911065,-4.5246815962218
"RS1",-1.86976923076923,7.11627906976744,-1.28551866752207,0.20571774083336,0.404170280911065,-4.52470323328586
"LOC100130357",-11.9870256410256,23.0346511627907,-1.28529599375998,0.205794777860974,0.404254361238618,-4.52479529248217
"AP1G2",-334.692307692309,1466.18604651163,-1.28527663614724,0.205801475917417,0.404254361238618,-4.52480329477179
"TSPAN11",16.5200512820513,31.2302325581395,1.2851735760697,0.205837139184135,0.404284203057929,-4.52484589725293
"KCNJ1",11.3840256410257,16.6446511627907,1.28510148974834,0.205862086950191,0.404292994747347,-4.52487569418005
"DNTT",1.26817948717949,4.04093023255814,1.28492914005426,0.205921743275695,0.404369942125057,-4.52494692912671
"hCG_1983896",-2.22128205128205,18.3348837209302,-1.28464893859171,0.206018758691521,0.404480783026021,-4.52506272318345
"CDH12",-5.57882051282052,20.3539534883721,-1.28464780815494,0.206019150157413,0.404480783026021,-4.52506319029507
"CCL13",18.7438974358974,38.6079069767442,1.28454901216097,0.206053364992088,0.404507744058524,-4.52510401273795
"C6orf203",47.767282051282,113.381395348837,1.28440726976611,0.206102460410286,0.404563909218045,-4.5251625758232
"RPTN",1.18884615384615,4.20558139534884,1.28420288695786,0.206173268136024,0.404628344707812,-4.52524700984814
"IFNW1",3.11141025641025,7.68767441860465,1.28419424143986,0.206176263749795,0.404628344707812,-4.52525058120069
"NR6A1",-33.6148717948718,30.8693023255814,-1.28359114011135,0.206385315160662,0.404970242581678,-4.52549966284759
"CTSZ",200.508717948718,310.524418604651,1.28354717728458,0.206400560113893,0.404970242581678,-4.52551781556106
"MAGEC3",-2.03517948717949,8.14395348837209,-1.28351420739563,0.206411993611179,0.404970242581678,-4.52553142881892
"NDRG3",87.071282051282,182.182790697674,1.28330625897436,0.2064841182044,0.405071505951991,-4.52561728363199
"TBX2",-4.163,10.6055813953488,-1.28309932266743,0.206555910580848,0.405154876047399,-4.52570270852705
"LOC344967",3.75766666666666,17.2816279069767,1.28301999133941,0.206583437964137,0.405154876047399,-4.52573545392013
"LIN54",28.9079487179486,108.183720930233,1.28300637930439,0.206588161516902,0.405154876047399,-4.52574107234806
"TMPRSS11D",-5.81484615384615,12.036976744186,-1.28283153826928,0.206648840850217,0.405233636972587,-4.52581323413678
"C9orf82",121.135897435897,585.744186046512,1.28264790018262,0.206712587675311,0.405300984874169,-4.52588901747357
"IRS4",1.43738461538462,4.12744186046512,1.28261436591765,0.20672423011988,0.405300984874169,-4.52590285529333
"TRIB3",-4.41064102564102,18.9151162790698,-1.28251713296193,0.206757990299809,0.405326935718774,-4.52594297641294
"INSL5",1.13425641025641,3.78441860465116,1.28221049779166,0.206864484026811,0.40549545360253,-4.52606948553395
"COL2A1",95.3730256410256,77.8816279069767,1.2819465066174,0.206956200634447,0.405634974824305,-4.52617837978021
"PPARG",8.01010256410256,13.1176744186047,1.28180487812939,0.20700541823412,0.405691178396908,-4.52623679233118
"CLEC1B",1.27169230769231,4.66953488372093,1.28163912231367,0.207063031549999,0.405708632263233,-4.52630514868263
"BRSK1",10.0594871794871,124.672093023256,1.28161233238121,0.207072344312048,0.405708632263233,-4.52631619590869
"MAP3K8",54.7638461538462,146.403488372093,1.28157738242192,0.207084494150094,0.405708632263233,-4.52633060773982
"MMP7",863.234538461538,867.49511627907,1.28154285642216,0.20709649713128,0.405708632263233,-4.52634484441177
"LILRB1",6.76430769230769,16.096976744186,1.2814071839732,0.207143668794149,0.405760792998974,-4.52640078521567
"TTTY11",1.35364102564102,4.43209302325581,1.28132126209608,0.207173546966152,0.405779071609099,-4.52643621006519
"FES",2.92594871794872,5.88674418604651,1.28126006509227,0.207194829373578,0.405780512227172,-4.52646143979801
"ETF1",13.987282051282,51.8239534883721,1.28117629182987,0.207223965764643,0.405797332660974,-4.5264959753555
"MPP3",51.4492307692307,246.125581395349,1.2810418188511,0.207270741989716,0.405848689624718,-4.52655140776712
"LOC642864",13.8252564102564,24.5086046511628,1.2809737528336,0.207294421678663,0.405854816469903,-4.52657946398438
"LOC100129104",64.8230769230771,273.302325581395,1.28074615912101,0.207373614703793,0.405969619031048,-4.52667326667069
"LILRA1",-9.55176923076924,15.8467441860465,-1.2805262931407,0.207450140403795,0.406065804088941,-4.52676387055424
"HISPPD1",114.625641025641,821.279069767442,1.28048685387266,0.207463869727956,0.406065804088941,-4.52678012152208
"SNCB",-3.25489743589744,17.5483720930233,-1.28031434471221,0.20752393044813,0.406143107959579,-4.52685119886125
"C1orf86",20.8887179487179,33.4581395348837,1.28010077238504,0.207598305812147,0.406248408787563,-4.5269391834891
"GMCL1L",5.28561538461538,21.563023255814,1.28002202223168,0.207625735166906,0.406261829368001,-4.52697162267376
"ZNF583",-22.9589743589743,89.3744186046512,-1.27981728314479,0.207697060297886,0.406361129762527,-4.52705595173895
"C18orf22",108.505128205128,435.162790697674,1.27971892232311,0.207731332890371,0.406372559188733,-4.52709646094793
"C20orf71",5.44407692307692,13.6951162790698,1.27962499291682,0.207764065379599,0.406372559188733,-4.52713514257178
"IGFN1",-6.72884615384616,17.0493023255814,-1.27962336518239,0.207764632646141,0.406372559188733,-4.52713581287686
"EMX2OS",1.54574358974359,4.3253488372093,1.27931084915018,0.207873566262036,0.406453515449361,-4.52726449395792
"ZNF331",-19.5202564102565,105.258139534884,-1.2793039389324,0.207875975439469,0.406453515449361,-4.52726733898749
"LPAR2",-3.02710256410256,13.6188372093023,-1.27925973772062,0.20789138624064,0.406453515449361,-4.52728553690315
"ZNF689",-35.2221538461539,68.8225581395349,-1.27923538020781,0.207899878881242,0.406453515449361,-4.527295564809
"STAB1",-4.01753846153847,9.84860465116279,-1.27920942836961,0.207908927696058,0.406453515449361,-4.52730624890974
"ATP8A1",17.660358974359,31.873488372093,1.27888139617779,0.208023330565991,0.406624493692989,-4.52744128001698
"DHRS13",3.97123076923076,18.4013953488372,1.27884058876676,0.208037565662766,0.406624493692989,-4.52745807585615
"LOC284998",1.65041025641025,6.98837209302326,1.27850393237246,0.208155031485743,0.406772400257846,-4.52759662171338
"S100G",5.64705128205129,10.6244186046512,1.27845302291534,0.208172799101231,0.406772400257846,-4.52761756995842
"SUMF2",279.90641025641,647.360465116279,1.27844663358401,0.208175029085323,0.406772400257846,-4.52762019899173
"CIDEC",14.6586923076923,26.3693023255814,1.27834094401242,0.208211919127346,0.406804233364261,-4.52766368566499
"MARK1",5.39161538461539,9.85697674418605,1.27827621813881,0.208234513565448,0.40680813219943,-4.52769031600315
"ISYNA1",9.24923076923073,79.8837209302326,1.27813773962484,0.208282859682144,0.406834130219402,-4.52774728663007
"PLCB1",-27.1802564102564,92.8139534883721,-1.27809318370765,0.208298416997184,0.406834130219402,-4.52776561597007
"ACTL8",2073.90658974359,1575.23465116279,1.27806109431062,0.208309621994967,0.406834130219402,-4.52777881650769
"SLC6A15",30.2179230769231,42.9953488372093,1.277843724158,0.208385535377845,0.406942147550386,-4.52786822791764
"RBMY1B",1.17925641025641,4.06581395348837,1.27744142784313,0.20852608636954,0.407176357495753,-4.52803367041787
"CDKAL1",38.6323333333333,121.552790697674,1.27727488954866,0.20858429099022,0.407178006637158,-4.52810214520064
"DDAH2",-327.78717948718,1967.46511627907,-1.277198272568,0.208611072486717,0.407178006637158,-4.52813364483148
"PTGS2",-27.2726666666667,37.0925581395349,-1.27717759089992,0.208618302214788,0.407178006637158,-4.52814214742741
"C12orf73",7.88820512820512,29.7318604651163,1.27711126242043,0.208641490050744,0.407178006637158,-4.52816941541524
"CA10",14.0032307692308,19.5204651162791,1.2770907083083,0.208648675975112,0.407178006637158,-4.52817786506802
"C8orf78",1.36525641025641,4.83558139534884,1.27708509964965,0.20865063685088,0.407178006637158,-4.52818017072802
"CD47",-945.897435897437,4169.3023255814,-1.27701368945873,0.208675604192932,0.407186494141509,-4.52820952592542
"TSPAN4",5.21789743589743,18.5011627906977,1.27670569207019,0.208783315878767,0.407356422178401,-4.52833612060865
"C2orf78",1.23517948717948,3.98790697674419,1.27658297317152,0.208826244299396,0.407399930719033,-4.52838655373209
"INTS9",-36.2889743589743,141.774418604651,-1.27651610635287,0.208849637837593,0.407405323750951,-4.52841403184451
"DHTKD1",31.6461538461538,75.8725581395349,1.27636592077602,0.208902187843259,0.40746758594731,-4.52847574421004
"NTNG1",2.38928205128205,8.09232558139535,1.27620594664555,0.208958173788063,0.40753653704725,-4.52854147178502
"IL7R",2.98982051282051,8.14976744186047,1.27590876608751,0.20906220759528,0.407699174266732,-4.52866355339835
"UNC5D",1.93502564102564,4.53232558139535,1.27582233651798,0.209092471237307,0.407717931918006,-4.52869905395448
"APOA2",3.09015384615384,5.74976744186046,1.27523227625705,0.209299170958625,0.408080691801944,-4.52894136238334
"RNF113A",132.530769230769,680.232558139535,1.2751413179438,0.209331047543549,0.408087919623729,-4.52897870572647
"RSPH10B",2.05569230769231,4.95651162790698,1.27505498560292,0.209361306314662,0.408087919623729,-4.529014147702
"CHIC2",92.5017948717947,369.697674418605,1.27504482085785,0.209364869189712,0.408087919623729,-4.52901832049201
"SETDB1",29.0278205128206,80.9958139534884,1.27486827563432,0.209426757841018,0.408168266120819,-4.52909079048372
"C17orf98",1.75820512820513,5.33511627906977,1.27460933152704,0.20951755659581,0.408304936373659,-4.52919706849593
"FLJ33996",-5.04584615384616,11.793488372093,-1.27452674887065,0.20954652041801,0.40832108847906,-4.52923095879275
"SPANXB2",2.13448717948718,5.13302325581395,1.27435832729514,0.209605599428694,0.40839591388292,-4.52930006974225
"XCL2",26.9081538461538,41.236976744186,1.27415024052221,0.209678609479123,0.408482459380842,-4.52938544607869
"IFNA8",1.21205128205128,4.48023255813953,1.27411383289084,0.209691385548786,0.408482459380842,-4.52940038258524
"LOC91316",-5.22230769230769,9.48883720930232,-1.27387846965122,0.209773992688368,0.408603075412031,-4.52949693313258
"GALNT3",43.4302564102562,190.223255813954,1.273813099813,0.209796940345569,0.408607472868309,-4.52952374633541
"GDAP1L1",-3.70638461538462,8.19953488372093,-1.27363491968269,0.209859498886632,0.408629178261464,-4.52959682561366
"C4orf26",2.9695641025641,8.45255813953488,1.2735842097651,0.209877305553677,0.408629178261464,-4.52961762228161
"ZNF683",26.0903076923077,43.1902325581395,1.27354692054983,0.209890400296214,0.408629178261464,-4.52963291451707
"IGFBP3",99.7988717948718,130.525581395349,1.27354564176581,0.209890849373856,0.408629178261464,-4.529633438937
"LOC643981",27.8025641025641,95.7279069767442,1.27336702190021,0.209953583380349,0.408711021998868,-4.52970668510605
"PLAC1",7.66094871794872,10.1902325581395,1.27320023649266,0.210012173643929,0.408784783884679,-4.52977507023915
"ATF2",179.405128205128,808.627906976744,1.27292115645849,0.210110239464312,0.40893536209527,-4.5298894807455
"LOC728137",4.64658974358975,7.55488372093023,1.27265290949162,0.210204531027517,0.409078565556014,-4.52999942949649
"TCF25",226.389743589743,1103.02325581395,1.27248524451581,0.210263483104052,0.409152973477379,-4.53006814152624
"PITPNA",50.8105128205127,201.695348837209,1.27231149977177,0.210324585947185,0.40923155151438,-4.53013933679644
"TNRC18",365.766666666667,1246.18604651163,1.27213474851401,0.210386759789133,0.409299828270765,-4.53021175531801
"KIAA1648",1.2155641025641,4.45883720930233,1.27209391025378,0.210401126973761,0.409299828270765,-4.53022848631748
"LOC100133236",3.72287179487179,5.91581395348837,1.27178396448638,0.210510192037965,0.409471661829781,-4.53035545247586
"PIGZ",17.0629487179487,59.2597674418605,1.27169014940902,0.210543212451342,0.409477424798676,-4.53039387754033
"C12orf39",1.27833333333333,4.27186046511628,1.27165773330876,0.210554622959671,0.409477424798676,-4.53040715404871
"C6orf218",9.21846153846155,48.393023255814,1.27123524018048,0.210703383481449,0.409726380501688,-4.53058016547711
"hCG_1815491",-918.205128205129,5300.93023255814,-1.2708692110352,0.210832326632564,0.40993675481604,-4.53073001417245
"HOXA13",8.15558974358975,12.823023255814,1.27077106493388,0.210866911167748,0.409963637394354,-4.5307701877917
"C21orf82",2.79997435897436,7.27116279069767,1.27053103813318,0.210951509268866,0.41005319584235,-4.5308684252409
"COX10",5.01058974358975,10.2488372093023,1.27052254689655,0.210954502494216,0.41005319584235,-4.53087190021138
"ALKBH8",21.8950256410257,36.6679069767442,1.27035933400126,0.211012042465046,0.410124675390434,-4.53093868983001
"SIGLEC6",1.44110256410256,4.4646511627907,1.26982732461928,0.211199681637037,0.410421521203163,-4.53115634539818
"SMARCB1",14.4383333333333,43.4732558139535,1.26980846553785,0.211206335510038,0.410421521203163,-4.53116405955732
"PIGH",-9.15261538461537,29.6590697674419,-1.2697012802649,0.211244155669201,0.410454627145912,-4.53120790094696
